influencer_id,platform,date,url,caption,reach,likes,comments
557,Twitter,2025-03-26,https://foster.com/,Risk leave while simply spend vote.,285511,16228,4214
550,Twitter,2025-06-07,http://www.gardner.info/,Radio eye foot east assume now.,10653,15370,4344
414,Facebook,2025-07-16,http://www.chapman-moreno.com/,He development decade product before.,250822,6716,977
95,Instagram,2025-03-17,https://raymond.biz/,Throw outside camera manage certain hotel medical middle.,243044,9719,1751
358,Facebook,2025-03-19,https://flynn-hansen.com/,Challenge place current collection meet happy also.,273783,16415,3740
227,Facebook,2025-03-18,https://www.martin-fox.net/,Yourself add simple school become.,251012,16164,3887
905,Twitter,2025-03-30,https://www.copeland-sharp.org/,Else statement participant.,178808,16641,277
219,Instagram,2025-05-14,https://www.fuentes-hunt.com/,On end skill may.,225733,8674,1294
680,Facebook,2025-05-24,http://mills-lopez.com/,Sense pass watch this street.,190028,17874,4589
340,Twitter,2025-02-05,https://www.turner.net/,Test mean history whose.,159464,11359,3035
340,YouTube,2025-07-09,https://schneider.biz/,Eye leader until leg.,156628,17812,982
370,Instagram,2025-02-23,https://spears.net/,Talk claim at behind.,92822,18011,4938
301,Twitter,2025-01-30,https://beck.org/,Surface alone raise test.,23521,679,3357
224,YouTube,2025-06-17,https://robinson.net/,System entire collection.,164420,1135,913
974,Facebook,2025-03-07,https://www.gomez.net/,Eat well miss anyone seven of.,141547,14203,1000
771,Facebook,2025-07-08,https://www.jennings-velez.com/,Report seek say still kid.,37200,4003,3037
634,Facebook,2025-07-09,https://jenkins.com/,Beyond main move list simple.,253072,12670,4693
544,YouTube,2025-03-27,https://www.reed.com/,Woman support student team before instead good only.,93646,14849,2382
487,YouTube,2025-06-07,http://www.armstrong.com/,By energy every out station.,32063,10407,339
575,Facebook,2025-02-21,https://www.king.info/,Film international not moment someone feel dark.,157962,12431,4292
844,Facebook,2025-05-26,http://www.poole-doyle.com/,Republican although lay red.,19312,14601,1265
771,YouTube,2025-03-03,https://www.matthews.com/,Sing opportunity same wear buy.,155374,15162,974
665,Twitter,2025-04-29,http://brown-green.org/,Detail glass today road manager site federal small.,259153,1279,3053
10,Instagram,2025-02-12,http://graham-phillips.biz/,Buy young few.,48259,1176,2507
118,Facebook,2025-04-04,http://valencia.com/,History dream live system we set.,71490,5895,3077
685,YouTube,2025-05-13,http://www.figueroa-owens.com/,Ahead act kind network southern.,270077,18340,2494
355,Twitter,2025-06-26,https://lee-montgomery.biz/,Use get look mother score.,45297,10030,2418
457,Twitter,2025-05-01,https://mendoza.info/,Director get party money subject.,150672,5478,3990
247,Twitter,2025-01-31,https://www.johnston-lopez.com/,Leave late best piece the this opportunity.,137147,16204,239
927,Facebook,2025-03-04,http://williams-sanchez.com/,Word and require whom.,74488,14212,1180
658,YouTube,2025-06-22,http://www.smith.com/,Same nearly sure front experience discussion method.,152310,4506,1174
629,Instagram,2025-03-19,http://www.little-vasquez.com/,Want article find body class myself.,149293,10338,4840
941,YouTube,2025-04-25,https://www.mahoney.com/,Own give method truth phone right.,139718,12849,3465
637,YouTube,2025-03-17,http://perry-barnes.com/,Resource behind actually guy sing money.,12446,16072,408
250,Twitter,2025-06-14,https://maddox.com/,Beautiful condition financial boy resource discussion.,63484,3684,2509
982,Instagram,2025-05-14,https://weaver.org/,Consider easy voice join true.,96547,18740,2332
41,Facebook,2025-02-14,http://burgess.net/,Bit recent travel point tough stand drug.,84238,16174,1776
699,Facebook,2025-07-10,https://www.bell-guerrero.biz/,Skin his material end.,239174,18246,1509
907,Twitter,2025-06-10,http://www.knox.info/,Easy write ever simply build movement main.,198864,17774,4014
329,Facebook,2025-05-16,http://www.cruz.org/,House ok important president.,96959,18850,27
391,YouTube,2025-02-10,http://www.lopez.info/,Policy will race effort take thousand recognize.,141971,15495,1012
938,Twitter,2025-04-14,https://www.cooper.com/,Certain claim artist democratic one among.,128834,15694,4495
816,Instagram,2025-02-10,https://www.greer.biz/,Chance special itself carry operation authority Mrs.,259236,18523,2866
968,YouTube,2025-03-25,http://ellison-bell.com/,Sell seem stay.,99796,5221,563
117,Instagram,2025-01-21,https://www.sanchez-malone.net/,Herself write paper might nice eye character born.,281503,16703,376
396,Instagram,2025-02-18,https://munoz.com/,Personal cup fast family.,22348,1926,3430
263,YouTube,2025-07-12,http://hahn.com/,Town boy yard human.,184751,12924,3951
554,Instagram,2025-05-22,http://www.andrade-conner.com/,Stay thank paper environmental recently.,49250,8730,4704
742,Twitter,2025-04-22,http://www.reeves-lee.com/,Doctor world ahead film.,81058,16310,2547
290,Twitter,2025-02-18,https://www.bishop.com/,Research place yourself job down good around space.,85819,19467,4644
26,YouTube,2025-05-14,http://chan.com/,Themselves then feel into which represent.,265019,12479,3715
934,Facebook,2025-06-07,http://wright-miller.com/,Like current do blood charge already.,221503,11659,2777
530,Instagram,2025-05-11,https://www.griffin.org/,Fall performance few administration data money trouble recently.,205889,9420,3100
842,YouTube,2025-05-11,https://williams.com/,Fight black break in collection will down.,129752,10601,3903
789,Instagram,2025-02-05,https://cox.com/,Break for air sure onto.,235783,2112,4971
384,YouTube,2025-01-28,https://brennan-hudson.com/,Sort east writer between decision.,92704,1022,1097
527,Instagram,2025-06-05,http://www.spencer-vasquez.com/,Staff director Congress traditional dinner.,115549,19448,1144
823,Facebook,2025-02-09,https://rivera.com/,Born across air Mrs.,185919,1578,4145
521,YouTube,2025-02-22,https://graham.com/,Social course manage collection art reduce strong too.,33482,4300,3785
457,Twitter,2025-05-24,https://www.smith.com/,Would what such heavy.,143619,12106,3695
499,Facebook,2025-01-31,http://www.grant.org/,Ability daughter deep skill more.,65814,11531,3688
45,Twitter,2025-02-17,http://marquez-garcia.net/,Child tree off become teach.,32537,19235,1230
304,Facebook,2025-05-21,https://roach.org/,Hour market sell black community forward.,92870,981,2674
920,Twitter,2025-07-11,https://www.walsh-reese.org/,Themselves moment personal change will film across.,248277,11282,741
668,Facebook,2025-06-18,https://www.manning.info/,Choose discuss move.,214057,12570,3365
198,Instagram,2025-06-11,https://dillon.com/,Sound week anyone difference piece word radio.,254682,3289,3182
329,Twitter,2025-03-07,http://richmond-mitchell.info/,Set draw skin often her.,163003,14129,1917
527,Instagram,2025-07-07,http://matthews.net/,Professional name black.,254700,11409,3249
85,YouTube,2025-07-13,http://www.hendrix-lawson.com/,Fill watch themselves theory.,284194,11810,2787
971,Instagram,2025-02-06,http://www.kelly.biz/,Might public brother past network.,127505,13598,4441
99,Twitter,2025-04-17,http://www.garcia-henderson.com/,Back man Mr network authority themselves show.,204124,11610,385
172,Facebook,2025-04-16,https://www.morgan-davis.com/,Event trade late.,209509,1949,3639
995,Instagram,2025-06-01,https://www.johnson-thompson.com/,Whose ten decade trial develop.,253821,8102,2282
980,Facebook,2025-03-20,https://ho.com/,Ever carry feel even.,142691,8213,735
792,YouTube,2025-05-06,https://johnson-baldwin.net/,Front protect nice control.,81100,7788,1366
551,YouTube,2025-04-21,http://www.ryan.com/,Happen water in discussion ability.,283104,10326,213
547,Twitter,2025-02-21,http://blair.net/,Easy teacher paper full prevent now.,232925,19516,4695
8,Facebook,2025-06-01,http://krause.com/,Same card security big hope under center.,11219,2883,2540
642,Instagram,2025-05-26,https://www.rodriguez.biz/,Senior serious year include base.,156410,2246,4606
68,Instagram,2025-03-28,https://flores.com/,Expert animal wrong those.,240311,10091,1024
216,YouTube,2025-04-24,https://smith.com/,Radio may wall dream.,205280,3850,4592
687,Facebook,2025-06-17,http://tanner.org/,Event plan sense pass since raise follow.,170511,11162,707
645,Facebook,2025-06-03,http://www.summers-johnson.com/,Wife push officer paper create maybe.,283005,5663,1586
793,YouTube,2025-05-10,http://www.watson.com/,That difficult result form tax sense happy.,26505,745,4448
219,Instagram,2025-01-22,https://chen-cohen.net/,Official she person degree.,56046,17742,4735
886,YouTube,2025-05-28,http://www.beard.org/,Environmental occur probably authority.,283550,10786,443
702,Facebook,2025-05-12,http://www.garrett.com/,Create place activity after camera.,190507,1324,4681
435,Instagram,2025-02-24,http://www.lopez.com/,Mouth show character direction car.,231380,15203,4284
856,YouTube,2025-02-26,https://www.moore.org/,Quickly form some decide.,147915,13943,1561
107,Facebook,2025-02-23,http://kelley.com/,Happen defense everything like matter this against.,180619,18713,3908
211,Facebook,2025-07-18,http://pennington.biz/,Accept picture sea.,146728,16967,4127
551,Twitter,2025-06-18,https://www.payne-owen.com/,Final instead contain season.,145030,13900,162
849,Twitter,2025-06-19,https://guerra-hayes.com/,Among toward past finish approach commercial.,56525,8836,995
720,YouTube,2025-05-18,https://www.cox.com/,Important skill enter citizen thought.,138873,768,4366
900,Instagram,2025-02-07,https://farmer-ramirez.com/,Training wall energy pull scene floor.,210077,15491,1482
1000,Instagram,2025-03-25,http://www.ford-leonard.info/,Entire relate stuff line heavy care begin.,246753,19367,165
760,Twitter,2025-06-09,https://parrish.info/,Meeting special history yourself analysis environmental.,131771,828,2262
794,Facebook,2025-01-30,https://martinez-peck.net/,Head land people piece indeed theory experience.,107197,10471,1695
446,Twitter,2025-02-26,https://mccarty.com/,Tend who them.,277604,12477,2019
663,YouTube,2025-07-01,http://www.campbell.info/,Kitchen wife rather put.,181898,18789,4757
837,Twitter,2025-05-23,https://ballard-gilbert.com/,Else small security defense season.,99328,12889,3649
963,Instagram,2025-05-12,http://dawson.com/,Human some pick imagine able market help.,169243,10665,703
74,YouTube,2025-02-21,https://lopez-soto.org/,Later government spend military call finally avoid.,292106,18860,4380
765,Instagram,2025-04-20,http://www.howard.org/,Show together usually outside.,10545,3302,4981
703,YouTube,2025-01-28,http://www.fox.biz/,Leg quite computer could single land many.,9443,16102,2634
158,Facebook,2025-02-17,http://www.solomon.org/,Technology crime street summer nothing before house hit.,40626,3378,3301
25,Twitter,2025-07-03,https://nichols.com/,Wear since peace use.,11271,6847,4834
471,Instagram,2025-02-14,http://www.robinson.biz/,Note letter war.,220612,11108,378
735,YouTube,2025-03-23,http://mckenzie.com/,Capital if sing by probably.,56222,16376,4036
340,Twitter,2025-06-03,https://cortez.com/,Property customer a.,280389,16574,200
39,Instagram,2025-04-12,http://www.sanders.com/,Maintain ten when build a book long.,59477,11226,2794
90,Facebook,2025-04-01,http://www.summers.com/,School more group later quite.,238802,5560,3590
76,YouTube,2025-03-11,http://www.austin-garcia.info/,Away chair myself girl partner little.,189295,9914,1488
56,Instagram,2025-05-16,http://www.frey-foster.com/,Mission voice his sense consumer talk she.,120037,12005,3409
183,Instagram,2025-01-24,https://woods-hernandez.com/,At college last.,153529,14386,207
814,Facebook,2025-04-03,http://www.perez.com/,Service boy seek expert start black theory even.,137066,6711,4334
258,YouTube,2025-02-26,http://www.robertson-davis.com/,Involve few activity itself option western institution career.,106229,16384,2609
572,Twitter,2025-02-23,https://www.martin.com/,Argue week actually western sense trial hair.,22847,2568,3139
73,Instagram,2025-06-03,http://mills.com/,Edge official always when step how.,17425,17658,2116
589,YouTube,2025-03-10,http://www.francis.org/,Yourself bank involve soldier money current itself.,53203,7114,755
842,YouTube,2025-03-16,https://beasley.net/,Market contain poor.,34822,9516,949
234,Facebook,2025-05-02,https://cordova.com/,Nation sort near.,118678,8788,823
933,Instagram,2025-05-12,https://washington-wilson.com/,Into necessary various quality talk training lay.,68853,1657,4448
265,Twitter,2025-04-19,https://www.young.net/,Region result avoid.,67902,9842,1387
418,Instagram,2025-04-15,https://anderson-watts.org/,The left indicate ever life community answer.,50291,18893,2347
398,Instagram,2025-04-15,http://www.reyes.com/,How somebody military plant measure anything realize.,73108,13273,1189
462,Twitter,2025-04-07,https://www.brown.com/,Five agent learn wide answer their gun reflect.,202110,7501,1506
646,YouTube,2025-04-24,https://walsh-grant.biz/,Away either party but.,101871,3113,2103
415,Instagram,2025-07-05,https://www.knight.com/,Tend coach region business.,63114,19046,744
444,YouTube,2025-02-08,http://www.pruitt-ross.com/,Ground by interview.,101606,3204,1273
324,Facebook,2025-01-25,http://lowe-russell.biz/,Security detail stay plant attention phone.,137820,19494,2523
18,YouTube,2025-02-12,http://fields.info/,Degree plan model piece important.,159438,11137,3346
399,Twitter,2025-06-29,https://carrillo-johnson.com/,Easy town wind small recent commercial very.,249819,9057,1396
690,Twitter,2025-06-11,https://www.miles-gordon.com/,Challenge yeah alone.,44696,2304,492
122,Facebook,2025-01-19,https://www.cox.info/,Successful sign on picture pull yourself.,242735,18660,2674
548,YouTube,2025-04-16,http://taylor-murray.org/,Of office floor worker.,149904,17501,1496
7,Instagram,2025-03-18,http://watts.com/,Major eat green.,228862,15673,232
657,Facebook,2025-02-20,https://www.long.org/,Our rich wear heavy resource vote stock.,174556,14095,489
738,Twitter,2025-01-22,https://www.lee.com/,Rich but citizen improve few where side.,139918,6972,2451
634,YouTube,2025-04-30,http://www.moss.com/,Poor knowledge community imagine.,89916,11480,3204
65,Twitter,2025-03-15,https://marshall.info/,Whose remain lead training book bad if analysis.,43795,2612,818
775,Instagram,2025-06-03,https://thomas.biz/,Government green example hot black animal with.,150378,9990,2631
764,Facebook,2025-02-05,https://www.maynard-harris.net/,Majority agent probably despite second.,37708,16636,1177
600,Facebook,2025-01-30,https://www.key.com/,Week any however.,205696,9927,3391
47,Twitter,2025-04-14,https://www.jackson-wilson.com/,Financial Mrs street.,208733,14285,2665
718,Facebook,2025-01-20,https://ramirez.com/,Study conference partner check cup bag.,179406,17793,2122
869,YouTube,2025-06-04,https://koch.com/,Technology commercial red according know.,36488,10367,3086
75,YouTube,2025-05-03,https://www.potter.com/,World expect event carry song cut notice ground.,140391,6656,1000
367,Twitter,2025-02-25,https://schwartz.com/,Discuss up central only.,143760,13676,434
951,Twitter,2025-07-14,https://flynn.com/,Country big officer investment exactly.,98286,13282,1669
515,Facebook,2025-01-21,https://www.peters.com/,Impact television community hotel fear environment method.,235988,8333,1972
109,Twitter,2025-06-29,https://lee.com/,Beat tough very head forget physical.,41384,16987,4900
297,YouTube,2025-06-24,http://www.valdez.com/,Spring north every kitchen employee.,262803,14951,4810
806,Instagram,2025-05-03,http://www.king.com/,History however magazine her memory address.,110208,18042,1947
703,YouTube,2025-03-13,https://richardson-page.com/,Business important actually partner.,210853,6017,4048
309,Facebook,2025-04-15,http://www.turner.com/,Here benefit create six.,98555,709,4176
622,Twitter,2025-05-10,http://www.hartman.org/,Require threat campaign choose bring.,262979,17015,4142
89,Twitter,2025-05-27,https://www.wilson.com/,Will western value present us front once live.,61848,6212,3164
289,Twitter,2025-03-18,http://www.howell.com/,Fall traditional religious process allow include.,80430,19002,952
784,Facebook,2025-06-12,http://www.branch-weber.org/,Door commercial information model event.,288446,16457,2216
949,Instagram,2025-04-28,http://diaz-ramirez.com/,Break radio around wife.,231101,7078,506
449,Facebook,2025-06-13,https://miller.com/,Drug under charge common gas.,119497,15412,2617
391,YouTube,2025-07-12,https://jensen.info/,Evidence computer sense whole product science heavy.,60705,8879,3817
405,Instagram,2025-07-08,http://www.whitney.com/,Change professional organization truth.,236515,17556,4541
842,Twitter,2025-05-03,https://williams.net/,Beautiful society my message.,140788,14312,3344
677,YouTube,2025-03-23,http://www.juarez.com/,Follow power other plant care majority.,59152,18650,546
32,Twitter,2025-04-01,http://hogan.com/,Meet attention several.,23277,2062,3976
486,Instagram,2025-03-26,https://www.fisher.com/,Office hear foreign argue table.,43230,17213,246
161,Facebook,2025-03-05,https://www.gillespie.com/,Fear minute before quickly special thing how.,41916,6674,3348
547,YouTube,2025-02-28,https://rowe.com/,Fast positive significant figure audience.,136384,12036,1924
226,Facebook,2025-07-11,http://morrison-hatfield.com/,Represent behind role clear imagine cold sign.,238770,15254,162
140,YouTube,2025-07-17,https://www.greene.com/,Item attack reality feeling lay serve.,14838,4941,2214
765,Twitter,2025-06-10,http://leonard.biz/,Budget bill view true less according.,265938,7976,4548
401,Twitter,2025-05-10,http://jensen.com/,Debate learn social democratic you well difficult.,83042,5030,4811
816,Facebook,2025-02-05,http://adams.biz/,Budget west evening glass.,5454,9939,841
817,Twitter,2025-02-20,https://schwartz.com/,Back really west difficult senior film law.,24836,14366,2027
870,Instagram,2025-03-01,https://little.com/,Artist stay modern again candidate identify.,209725,13543,4554
559,Instagram,2025-03-21,https://brady.net/,Any inside throw focus ball.,144689,10541,1038
303,Instagram,2025-03-23,http://clark.net/,Popular sign TV such energy miss.,84485,2211,2505
984,Instagram,2025-05-24,https://www.evans.net/,Draw free tax safe tax.,177926,6770,4665
650,YouTube,2025-02-13,http://www.lopez.com/,Class religious consumer newspaper world watch information.,210169,13614,3342
148,YouTube,2025-01-30,https://hernandez.com/,Song home worry trade.,6941,8846,3663
306,Instagram,2025-04-10,http://www.gutierrez-jackson.net/,Play early enjoy physical.,275209,9505,697
694,YouTube,2025-06-17,http://www.boyle.com/,What scientist radio white.,262257,5362,4109
909,Instagram,2025-06-12,http://www.mcmillan-thompson.com/,Upon charge sense everything allow.,255682,8503,1676
937,Facebook,2025-04-07,http://www.chase.com/,Evidence avoid yes sign rather expect population.,233619,19801,1176
989,YouTube,2025-07-07,https://www.lopez.org/,At push season write factor.,216766,7837,3068
815,Instagram,2025-01-19,https://vaughn.net/,Fire window night police feeling.,41752,13399,4437
888,Instagram,2025-02-27,http://campbell-adams.org/,Care address machine manager.,288183,7914,1387
747,Facebook,2025-05-20,http://www.phillips-mcgee.com/,Resource evening perform project.,123408,3821,2018
664,Facebook,2025-05-21,http://sullivan-carr.biz/,Big experience hair back task.,6734,5013,4413
383,Twitter,2025-07-17,https://www.russell-martin.info/,Reduce region blood body music perhaps condition actually.,206548,6388,3481
981,Instagram,2025-03-21,http://skinner.net/,Defense maintain I power.,257741,1007,4557
973,Twitter,2025-04-27,https://dunn.com/,Agent here own job attack clear third.,68545,8147,3710
12,YouTube,2025-07-13,https://www.williams.com/,Since appear store than think just mouth.,285653,10275,352
567,Instagram,2025-03-05,http://www.moore.org/,Season customer alone design evening discussion.,193176,15309,18
896,Instagram,2025-07-17,http://www.rivera-hughes.com/,Explain pick offer in similar end.,179818,16005,3816
569,YouTube,2025-06-04,https://www.fitzpatrick.com/,As step agreement practice.,163769,18444,2379
145,Facebook,2025-04-21,http://www.miller.com/,Role here pick above include.,215037,14391,1381
127,Instagram,2025-04-02,http://griffin.com/,Consider time career call although.,33937,13928,14
43,Facebook,2025-06-19,https://villarreal.com/,Shake early local too discover certain conference entire.,52535,1312,502
6,Instagram,2025-05-30,https://mathis.com/,Past avoid information long response class.,196551,6718,3960
587,Twitter,2025-02-23,http://www.hill.com/,Large serve certainly movement together mention.,285298,5321,2248
611,Facebook,2025-06-14,http://gonzalez.net/,Machine finally act father do others.,183290,9036,4907
404,Twitter,2025-03-09,https://www.patel.biz/,New better medical beautiful several can author.,47182,4570,2065
551,Instagram,2025-05-08,https://www.sweeney.com/,His tend commercial modern.,245983,1054,3124
561,Twitter,2025-01-27,http://www.reed.com/,Other fine high happen.,157021,8567,2888
970,Instagram,2025-06-21,http://www.brown.net/,Drive happy read act.,111493,9202,1752
88,Instagram,2025-03-02,https://www.jackson.biz/,Few sure role laugh way always single lay.,97598,18145,4803
313,Twitter,2025-05-14,https://www.gonzalez.biz/,Turn people strong hard force.,295704,5866,4190
216,Instagram,2025-03-06,http://www.johnson.com/,They experience catch second class expect move board.,25620,1483,2314
767,YouTube,2025-06-09,https://www.coleman-velazquez.com/,Thousand actually tonight office light billion the sport.,206412,16020,382
760,Instagram,2025-05-17,http://www.martinez.org/,Force read parent popular.,105140,752,1332
926,Instagram,2025-05-22,http://long.com/,Today several face century pass full yard different.,161694,1912,4385
744,YouTube,2025-05-23,http://www.thomas.com/,Assume he prevent thing.,209527,2850,4622
353,Facebook,2025-07-04,http://horn.com/,Major information remember two peace.,60977,10386,582
217,YouTube,2025-03-17,https://www.donovan.info/,Speak TV capital marriage practice color major front.,193356,19813,2472
423,YouTube,2025-06-01,http://www.floyd.com/,Sell from head.,260067,9864,744
928,YouTube,2025-01-20,http://smith-page.com/,Long tough tonight.,49492,2183,3248
662,YouTube,2025-06-07,https://gray.com/,Place part ground language.,234629,13436,1017
872,Facebook,2025-02-03,https://www.wolf-moore.com/,Movement phone blue rise national she make.,104333,12009,1154
525,Instagram,2025-04-25,http://allen-hernandez.com/,Street spend the author word control TV business.,78370,3059,4568
146,Twitter,2025-02-16,https://www.levine-tran.com/,Magazine meet sing area at.,23716,13105,2299
165,Facebook,2025-06-30,https://davidson-jackson.net/,Pay loss full until generation.,106236,4705,3548
189,Facebook,2025-06-05,https://ford.info/,War help baby me else shoulder contain.,18298,7834,1737
227,Instagram,2025-06-05,http://www.gonzalez-martinez.org/,Partner surface analysis worker.,130034,3767,4145
632,YouTube,2025-03-04,https://www.brown.biz/,Interest decide at current.,261498,18809,2617
855,YouTube,2025-06-25,http://mcgee.com/,Tell tree official employee remain stay he.,208826,16492,2816
259,Facebook,2025-05-12,https://www.walker-pearson.com/,Ground way often which attack.,38026,4053,2151
199,Twitter,2025-07-04,http://barber.com/,Drop pattern billion probably.,288404,17203,3718
118,YouTube,2025-01-30,https://moore.com/,Decision alone woman address cultural reach choose.,166339,19119,2246
186,Facebook,2025-05-18,https://burton.org/,Also should book without.,266978,17311,2024
688,Twitter,2025-05-07,https://www.lara.com/,Newspaper size charge.,284938,8351,2644
819,Twitter,2025-04-26,http://rosales.com/,Knowledge resource mention wrong.,240566,16367,2808
581,Twitter,2025-02-28,http://shah.com/,Of nothing quickly laugh unit executive sea myself.,13607,3057,1735
873,Twitter,2025-07-03,http://www.glass-smith.com/,Kitchen ready system dog argue nothing.,24421,7901,3776
56,Facebook,2025-03-09,http://www.vega-olson.biz/,East weight concern west accept but school less.,182883,19754,4921
872,Facebook,2025-02-06,https://www.davis-bennett.com/,Look whole reason.,34388,4106,2700
770,Twitter,2025-05-29,https://www.barrett-cochran.org/,Fast always central themselves somebody.,182061,10369,140
955,YouTube,2025-06-09,http://www.campbell.biz/,Education food sing century organization.,27447,10890,1105
563,YouTube,2025-04-28,http://www.watts.com/,System go return middle consumer recent section.,217602,19247,26
473,Facebook,2025-06-05,https://www.walker.com/,Soldier success catch house season.,66964,12877,4997
661,Twitter,2025-06-27,https://www.riley.com/,Process film adult involve.,115980,7831,3913
563,Twitter,2025-04-03,https://parks-anderson.net/,Movie apply design strong buy very magazine.,279265,13956,45
75,Facebook,2025-06-02,https://www.thornton.com/,Team simple forward movie effect she what kind.,245318,7243,88
298,Facebook,2025-06-22,http://reese.biz/,Lay ball final rise task exist.,286312,4827,1431
688,Facebook,2025-06-02,http://williamson.com/,Onto that player body plant.,83094,3600,3394
69,Instagram,2025-03-30,https://rios.com/,Himself election look talk fly.,127151,5839,4563
257,Instagram,2025-07-18,https://mccarty.com/,Evidence long produce address.,42766,7115,4015
101,Twitter,2025-03-12,http://alvarado.org/,Sign information news apply election author may find.,24334,9096,3227
203,Instagram,2025-07-14,http://burns.com/,Race peace six six.,79234,14500,4418
744,YouTube,2025-02-20,https://kirby-williams.com/,Husband safe blood debate once notice.,261321,13481,674
595,Twitter,2025-02-10,https://whitaker.info/,This require recognize challenge you report test.,14994,8433,645
499,Instagram,2025-05-20,https://www.jordan.com/,Red message like worker never.,252054,19416,4422
975,Twitter,2025-05-18,http://www.leblanc.net/,Give pattern may mind whom security.,29013,1932,263
339,YouTube,2025-07-14,http://www.ramos.com/,Far stage unit much enjoy subject born finish.,132235,16168,3656
366,YouTube,2025-03-23,http://bishop-williams.net/,Model clearly tend successful.,73439,17580,1021
132,Twitter,2025-03-26,http://lynch.com/,Throughout interest cost cause machine.,12531,12378,2901
688,Instagram,2025-07-18,https://torres.org/,Somebody travel already keep structure continue treatment American.,95308,3801,3093
672,Twitter,2025-03-02,http://www.simpson.com/,Value control bad.,31192,10470,4935
241,YouTube,2025-07-13,https://ford.com/,Already Republican fact blue service within.,166133,17982,2942
103,Instagram,2025-02-28,http://www.kelly.net/,Unit several how energy wait cost form.,56009,13986,3178
292,Instagram,2025-05-22,https://hall.biz/,Away get budget sometimes debate.,244172,15660,1461
635,Facebook,2025-03-09,http://roberson.com/,Bar suffer however writer difference.,94490,8172,79
72,Twitter,2025-03-29,http://www.rodriguez.com/,Use goal yard score effort head despite couple.,38532,9200,1032
922,YouTube,2025-07-19,https://boone.com/,Lay only speech else figure.,60748,4848,3800
199,YouTube,2025-02-21,http://miller.com/,Turn address particular official politics reveal cause trouble.,64863,11994,3044
326,Twitter,2025-03-08,https://arias.net/,Vote exist together lose perform against.,265646,15672,1590
498,Twitter,2025-06-18,https://www.adams.net/,Half subject lot economy similar economic.,120643,12150,3651
462,YouTube,2025-02-02,https://www.santiago-poole.com/,Before it wish yourself.,38087,10198,86
337,YouTube,2025-04-05,https://www.torres.biz/,During follow off keep middle line possible.,111242,790,1824
632,Twitter,2025-03-05,http://knight-johnson.com/,Data list medical meeting.,228457,19951,172
676,Twitter,2025-06-27,https://www.garrett.com/,Agent rich class use.,181864,1240,2313
314,Instagram,2025-01-23,http://www.nelson-king.info/,Grow seat drop dream guess to.,215768,1891,2941
711,Facebook,2025-03-05,https://brown-rodriguez.com/,Key local throw cold.,174992,7953,1578
599,YouTube,2025-02-25,https://www.pham.com/,Kid face condition investment than trip local.,68335,8389,747
157,Instagram,2025-05-20,http://garza.net/,Less scene race design.,291200,18211,2493
580,Twitter,2025-05-22,http://www.alvarez-martinez.com/,A one less break personal college miss.,77000,12705,1821
581,Facebook,2025-02-07,http://ellison.net/,Specific expert might democratic.,173605,10234,1929
374,YouTube,2025-04-23,http://parsons.info/,Himself race back west.,116794,11990,4055
828,Facebook,2025-03-13,https://taylor-duncan.com/,Them simple receive year anything month.,28900,4099,2983
324,Instagram,2025-04-17,https://perry-nguyen.info/,Force state raise exist hard man other.,95936,17627,311
982,Twitter,2025-04-01,http://www.morris-gomez.net/,On well responsibility suddenly half.,180900,7845,2309
439,Instagram,2025-05-07,https://www.wilson-horne.com/,Drug station chair garden.,38146,14596,4047
173,Facebook,2025-02-04,http://www.bryant.com/,Citizen appear base near area.,68305,12829,4974
5,Instagram,2025-05-23,https://www.smith-turner.biz/,Must if region space trade amount blue.,148599,357,1722
321,Instagram,2025-01-30,https://jones-miller.com/,Medical arm reality seek within beautiful.,79048,12977,68
253,Twitter,2025-04-11,https://www.chung.com/,Hospital offer successful.,222660,8473,1616
805,Twitter,2025-07-11,http://www.lee-griffith.com/,Throughout later likely agree amount.,93107,9959,3254
227,Facebook,2025-06-28,https://www.mcdowell.biz/,Under including six tonight.,198948,3057,918
730,Facebook,2025-04-25,https://todd-smith.com/,Discussion market two around star.,295145,7815,2282
758,Instagram,2025-03-23,http://wilson.net/,Scientist Mr before collection majority against single.,91510,9845,4672
657,YouTube,2025-05-07,http://www.martinez.com/,Network avoid every page picture brother.,234984,6993,4108
447,Instagram,2025-06-08,http://reid.com/,Second community somebody war plan organization.,132739,5350,4056
284,Facebook,2025-06-25,https://scott.com/,Get race first open science method.,26337,14480,1406
861,Instagram,2025-06-15,http://www.savage.com/,Society small land.,74924,10493,4530
369,Twitter,2025-06-26,https://perkins.com/,From light again middle national establish.,57411,13413,1597
138,Instagram,2025-05-19,http://dixon.net/,Develop technology child task.,202200,1210,4644
696,Twitter,2025-05-09,https://www.wright.com/,Financial church remain evening.,87708,9079,4949
751,YouTube,2025-04-03,https://www.greene.com/,Opportunity on goal.,13194,2724,4639
340,Twitter,2025-02-27,https://joyce-mueller.com/,Should also best add drop product.,260311,16211,1447
899,YouTube,2025-04-30,https://cross-horton.org/,Mouth century head reduce power society ahead.,47321,15536,545
492,YouTube,2025-01-28,http://www.hill.com/,Small notice a really want.,8329,13631,4828
474,Instagram,2025-05-09,https://hill.org/,Which large eat memory fight citizen key front.,8787,11002,1060
457,Facebook,2025-02-10,https://www.richardson.com/,Ball protect hard management perhaps these.,99064,13940,542
